Método,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
MOORA,17:32:56.365768,2024-02-29,17:32:56.430394,0:00:00.064626
Puntuación Global,Alternativa
-0.42969224354134355,4
-0.44831641278022016,0
-0.4548217259366719,2
-0.46961578416604555,3
-0.4757442922189897,5
-0.477286591738898,1
-0.4934532339106772,6
-0.4996648261682686,8
-0.5076125478150496,7
0,1,2,3,4
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0
0.5
0.3
0.03
0.07
0.3
0
-0.44831641278022016
-0.477286591738898
-0.4548217259366719
-0.46961578416604555
-0.42969224354134355
-0.4757442922189897
-0.4934532339106772
-0.5076125478150496
-0.4996648261682686
0
Min
Min
Min
Min
Min
C1,C2,C3,C4,C5
0.20833757201520545,0.20399720593155532,0.303825625855508,0.3776118492775598,0.8246695558935215
0.37671168074700806,0.36960391318574376,0.469112659043444,0.5757291724624086,0.4122505185533296
0.43571156938471095,0.43571156938471095,0.5045081329717706,0.5809487591796145,0.16816937765725684
0.5050507999704219,0.5050507999704219,0.5131967806151061,0.472466877391685,0.057021864512789566
0.45704573849683605,0.45704573849683605,0.48474548022391706,0.5886195117004707,0.027699741727080972
0.5265986789267755,0.5341215171971578,0.4965073258452454,0.43632461968218533,0.02256851481114752
0.5618489835023651,0.5618489835023651,0.49442710548208135,0.3520920296614822,0.014982639560063071
0.587738403596496,0.587738403596496,0.4910219574350473,0.26039043197313116,0.014879453255607494
0.5764027876576274,0.5764027876576274,0.4583443853663061,0.3541752068739638,0.0
C1,C2,C3,C4,C5
0.10416878600760272,0.06119916177946659,0.00911476877566524,0.02643282944942919,0.24740086676805645
0.18835584037350403,0.11088117395572313,0.01407337977130332,0.040301042072368606,0.12367515556599888
0.21785578469235548,0.1307134708154133,0.015135243989153117,0.04066641314257302,0.05045081329717705
0.25252539998521095,0.15151523999112657,0.015395903418453183,0.033072681417417954,0.01710655935383687
0.22852286924841803,0.1371137215490508,0.01454236440671751,0.04120336581903295,0.00830992251812429
0.26329933946338774,0.16023645515914733,0.014895219775357361,0.030542723377752976,0.006770554443344255
0.28092449175118256,0.16855469505070952,0.01483281316446244,0.024646442076303756,0.004494791868018921
0.293869201798248,0.1763215210789488,0.014730658723051418,0.018227330238119184,0.004463835976682248
0.2882013938288137,0.17292083629728822,0.013750331560989183,0.02479226448117747,0.0
